Last Name,First Name,Date,Event,Pools,Pools,Table of 512,Table of 256,Table of 128,Table of 128,Table of 64,Table of 32,Table of 16,Table of 8,Semi-Finals,Bronze Medal Matches,Finals
Tolbert,Zoe,6/28/2019,DV1WF,Ref: 1,,,,Ref: 1,,Ref: 2,Ref: 1,Assist: 1,,,,
Tolbert,Zoe,6/29/2019,U19MF,Ref: 1,,,Ref: 2,Ref: 1,,Ref: 1,,,,,,
Tolbert,Zoe,6/30/2019,U19ME,,,,Ref: 2,Ref: 1,,,,,,,,
Tolbert,Zoe,6/30/2019,U19WF,Ref: 1,,,Ref: 1,Ref: 3,,Ref: 1,Ref: 1,Ref: 1  Assist: 1,Assist: 1,Assist: 1,,
Tolbert,Zoe,7/1/2019,D1AMF,Ref: 1,,,,Ref: 2,,Ref: 1,,,,,,
Tolbert,Zoe,7/1/2019,D1AWF,Ref: 1,,,,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,Assist: 1,,
Tolbert,Zoe,7/2/2019,U16WF,Ref: 1,,,Ref: 1,Ref: 2,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,,Assist: 1
Tolbert,Zoe,7/2/2019,DV1MF,Ref: 1,,,,Ref: 3,,,,Assist: 1,,,,
Tolbert,Zoe,7/3/2019,U16MF,Ref: 1,,,Ref: 2,Ref: 1,,Ref: 1,,Assist: 1,Ref: 1,Assist: 1,,
Tolbert,Zoe,7/3/2019,V60MF,Ref: 1,,,,,,Ref: 1,,,,,,
Tolbert,Zoe,7/3/2019,V70MF,,,,,,,,,,Ref: 1  Video: 1,Ref: 1,,Assist: 1
Tolbert,Zoe,7/4/2019,DV2MF,Ref: 1,,,Ref: 2,Ref: 1,,Ref: 1,,,,,,
Tolbert,Zoe,7/4/2019,Y14WF,Ref: 1,,,Ref: 3,Ref: 1,,Ref: 1,,,,,,
Tolbert,Zoe,7/5/2019,Y14MF,Ref: 1,,Ref: 3,Ref: 1,,,Ref: 1,,,,Ref: 1,,
Tolbert,Zoe,7/6/2019,DV3MF,Ref: 1,,,,Ref: 3,,Ref: 1,Ref: 1,,,,,
Tolbert,Zoe,7/6/2019,Y12WF,Ref: 1,,,Ref: 2,Ref: 3,,Ref: 1,Ref: 1,,,,,
Tolbert,Zoe,7/7/2019,Y12MF,Ref: 1,,,Ref: 3,Ref: 2,,Ref: 1,Ref: 1,,Assist: 1,Ref: 1,,
Tolbert,Zoe,1/4/2019,DV1WE,Ref: 1,,,,Ref: 1,,,,,,,,
Tolbert,Zoe,1/4/2019,U20MF,Ref: 1,,,Ref: 2,Ref: 2,,,Ref: 1,Ref: 1,Assist: 1,,,
Tolbert,Zoe,1/5/2019,DV1MF,Ref: 1,,,Ref: 2,Ref: 3,,Ref: 1,Ref: 1,,,,,
Tolbert,Zoe,1/5/2019,U20WF,Ref: 1,,,Ref: 1,Ref: 2,,Ref: 1,,Ref: 1,,,,
Tolbert,Zoe,1/6/2019,DV1ME,Ref: 1,,,Ref: 2,,,,,,,,,
Tolbert,Zoe,1/6/2019,STMMF,,,,,,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,
Tolbert,Zoe,1/7/2019,DV1WF,Ref: 1,,,,Ref: 2,,Ref: 1,,Ref: 1,Ref: 1,Assist: 1,,Assist: 1
Torchia,Dan,10/14/2018,DV1WF,Ref: 1,,,,Ref: 2,,Ref: 2,,Assist: 1,Assist: 1,,,
Torchia,Dan,10/14/2018,DV2MF,Ref: 1,,,Ref: 1,Ref: 3,,Ref: 1,Ref: 1,,,,,
Torchia,Dan,10/13/2018,DV2WF,Ref: 1,,,,,,,,,,Video: 1,,
Torchia,Dan,10/13/2018,U17MF,Ref: 1,,,,,,,,,,,,
Travaglione,Conor,7/2/2019,D1AWS,Ref: 2,,,,,,Ref: 2,,,,,,
Travaglione,Conor,7/2/2019,Y14MS,Ref: 1,,,Ref: 2,,,,,,,,,
Travaglione,Conor,7/3/2019,U16WS,,,,,Ref: 2,,Ref: 1,,,,,,
Travaglione,Conor,7/3/2019,V50WS,Ref: 1,,,,,,,Ref: 3,Ref: 3,Ref: 1,,,
Travaglione,Conor,7/4/2019,DV3MS,Ref: 2,,,,,,,,,,,,
Travaglione,Conor,7/4/2019,DV2WS,Ref: 1,,,,,,,,,,,,
Travaglione,Conor,7/6/2019,DV3WS,,,,,Ref: 2,,Ref: 2,Ref: 1,,,,,
Travaglione,Conor,7/6/2019,Y10WS,Ref: 1,,,,,,Ref: 1,,,Assist: 1,Assist: 1,,
Travaglione,Conor,7/6/2019,Y12MS,Ref: 1,,,,,,,,,,,,
Tucker,Matthew,10/12/2018,DV2WS,,,,,,,Ref: 3,,,Ref: 1,,,Video: 1
Tucker,Matthew,10/12/2018,U17MS,Ref: 1,,,,Ref: 2,,Ref: 2,Ref: 1,Ref: 1,Assist: 1,,,Ref: 1
Tucker,Matthew,10/14/2018,DV1MS,Ref: 1,,,,Ref: 4,,Ref: 2,Ref: 1,Ref: 1  Assist: 1,Ref: 1,,,Assist: 1
Tucker,Matthew,10/14/2018,DV1WF,Ref: 1,,,,,,,,,,,,
Tucker,Matthew,12/15/2018,STMMS,,,,,,,,,,,,,Ref: 1
Tucker,Matthew,12/15/2018,VETMS,Ref: 1,,,,,,Ref: 1,Ref: 3,,Ref: 1,,,Ref: 1
Tucker,Matthew,12/15/2018,VETWS,Ref: 1,,,,,,,,,,Video: 1,,
Tucker,Matthew,2/15/2019,U17MS,Ref: 2,,,Ref: 4,Ref: 2,,Ref: 1,Ref: 1,Video: 2,Ref: 1,,,Ref: 1
Tucker,Matthew,2/15/2019,U20ME,,,Ref: 1,Ref: 1,Ref: 2,,,,,,,,
Tucker,Matthew,2/16/2019,U20MF,Ref: 1,,,Ref: 3,Ref: 2,,,,Ref: 1,Video: 1,,,
Tucker,Matthew,2/16/2019,U20WS,Ref: 1,,,Ref: 1,Ref: 2,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,,Assist: 1
Tucker,Matthew,2/17/2019,U20MS,Ref: 2,,,Ref: 3,Ref: 2,,Ref: 2,Ref: 1,Ref: 1  Assist: 1,,Ref: 1,,Assist: 1
Tucker,Matthew,2/18/2019,U17WS,Ref: 3,,,Ref: 2,Ref: 4,,Ref: 4,Ref: 2,Ref: 1  Assist: 1,Assist: 1,Ref: 1,,
Tucker,Matthew,3/1/2019,Y12MS,Ref: 1,,,,Ref: 4,,Ref: 3,Ref: 2,Ref: 1,Ref: 1,Video: 1,,
Tucker,Matthew,3/1/2019,Y12WS,,,,,Ref: 2,,Ref: 1,Ref: 2,Ref: 1,Video: 1,Video: 1,,
Tucker,Matthew,3/2/2019,DV3WS,Ref: 1,,,,,,,,,Video: 1,Video: 1,,Video: 1
Tucker,Matthew,3/2/2019,14TMMS,,,,,,,,Ref: 2,Ref: 1,,Ref: 1,Ref: 1,
Tucker,Matthew,3/3/2019,Y14WE,Ref: 1,,,,,,,,,,,,
Tucker,Matthew,3/3/2019,Y14WS,Ref: 2,,,,,,,,Ref: 1,Video: 1,Ref: 1,,Assist: 1
Tucker,Matthew,3/4/2019,DV3MF,Ref: 1,,,,Ref: 1,,Ref: 2,Ref: 1,Ref: 1,Assist: 1,,,
Tucker,Matthew,3/4/2019,Y14MS,Ref: 2,,,Ref: 5,Ref: 2,,Ref: 1,,Ref: 1,Video: 1,Video: 1,,
Tucker,Matthew,4/12/2019,DV1WS,Ref: 1,,,,,,Ref: 2,Ref: 1,Ref: 1  Assist: 1,Ref: 1,,,Ref: 1
Tucker,Matthew,4/12/2019,DV2MS,Ref: 1,,,,,,,,,,,,
Tucker,Matthew,4/13/2019,DV1MS,Ref: 2,,,,Ref: 2,,Ref: 3,Ref: 1,Ref: 1  Assist: 1,Ref: 1  Assist: 2,Ref: 1  Assist: 1,,
Tucker,Matthew,4/14/2019,V50MS,Ref: 1,,,,,,,Ref: 1,Ref: 2,Ref: 1,,,
Tucker,Matthew,4/14/2019,V50WS,Ref: 1,,,,,,,Ref: 4,Ref: 3,Video: 1,Ref: 1,,
Tucker,Matthew,4/14/2019,V80MS,,,,,,,,,,,Video: 1,,Ref: 1
Tucker,Matthew,4/15/2019,DV3WF,Ref: 1,,,,,,Ref: 2,,,,,,
Tucker,Matthew,4/15/2019,VETMS,Ref: 1,,,,,,,Ref: 3,,Ref: 1,,,
Tucker,Matthew,6/28/2019,U19MS,Ref: 2,,,Ref: 3,,,Ref: 3,Ref: 1,Video: 2,,Ref: 1  Assist: 1,,Video: 1
Tucker,Matthew,6/29/2019,D1AMS,Ref: 1,,,,,,,,,Video: 1,Video: 1,,
Tucker,Matthew,6/30/2019,DV1MS,Ref: 1,,,,Ref: 2,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,,,Assist: 1
Tucker,Matthew,6/30/2019,V50MS,Ref: 1,,,,,,Ref: 1,Ref: 3,,Ref: 1,,,Video: 1
Tucker,Matthew,7/1/2019,U16MS,Ref: 1,,,,,,,,Video: 1,Assist: 1,Ref: 1  Assist: 1,,Assist: 1
Tucker,Matthew,7/1/2019,DV1WS,Ref: 1,,,,,,,,Video: 1,,Ref: 1,,
Tucker,Matthew,7/2/2019,D1AWS,Ref: 1,,,,,,Ref: 2,Ref: 1,,Video: 1,,,
Tucker,Matthew,7/2/2019,Y14MS,Ref: 2,,,Ref: 1,Ref: 3,,,Ref: 1,Ref: 1,Video: 1,,,
Tucker,Matthew,10/13/2018,DV1WS,,,,,Ref: 2,,Ref: 3,,Ref: 1,Ref: 1,Ref: 1,,Assist: 1
Tucker,Matthew,10/13/2018,DV2WF,Ref: 1,,,,Ref: 3,,Ref: 1,Ref: 1,Ref: 1,,,,
Tucker,Matthew,10/15/2018,DV2MS,Ref: 1,,,,,,Ref: 3,Ref: 1,Ref: 1,,Assist: 1,,Ref: 1
Tucker,Matthew,10/15/2018,U17WS,Ref: 1,,,,Ref: 2,,Ref: 2,Ref: 2,Video: 1,Assist: 1,,,
Tucker,Matthew,12/16/2018,DV1MS,Ref: 1,,,,Ref: 2,,Ref: 1,Ref: 2,Ref: 1,,Ref: 1,,
Tucker,Matthew,12/16/2018,V60WS,Ref: 1,,,,,,,Ref: 1,Ref: 3,Video: 1  Assist: 1,Ref: 1,,
Tucker,Matthew,1/4/2019,U20MF,Ref: 1,,,Ref: 3,Ref: 1,,,,,,,,
Tucker,Matthew,1/4/2019,U20WS,Ref: 2,,,,Ref: 3,,Ref: 2,Ref: 1,Video: 1,Video: 1,Ref: 1,,
Tucker,Matthew,1/5/2019,DV1WS,Ref: 2,,,,Ref: 3,,Ref: 2,Ref: 1,Video: 2,Video: 1,,,
Tucker,Matthew,1/6/2019,DV1MS,Ref: 2,,,Ref: 2,Ref: 3,,Ref: 2,Ref: 1,Ref: 1,,,,
Tucker,Matthew,1/6/2019,STMWS,,,,,,,,,Ref: 1,Ref: 1,Ref: 1,,Ref: 1
Twieg,Michael,3/1/2019,DV3ME,Ref: 1,,,,,,Ref: 2,Ref: 1,,Assist: 1,Assist: 1,,
Twieg,Michael,3/1/2019,14TMWE,,,,,,,,,Ref: 1,Ref: 1,,,
Twieg,Michael,3/2/2019,Y12MF,Ref: 1,,,Ref: 3,Ref: 2,,Ref: 2,,,,,,
Twieg,Michael,3/2/2019,Y14ME,Ref: 1,,,Ref: 1,,,,,,,,,
Twieg,Michael,3/3/2019,Y14MF,,,,Ref: 3,Ref: 2,,,Ref: 1,,,,,
Twieg,Michael,3/3/2019,14TMME,,,,,,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,Ref: 1
Twieg,Michael,3/4/2019,Y12ME,Ref: 1,,,Ref: 1,Ref: 3,,Ref: 3,Ref: 1,,,,,Ref: 1
Urodovskikh,Evan,6/30/2019,U19ME,Ref: 1,,,,,,,,,,,,
Urodovskikh,Evan,6/30/2019,U19WF,Ref: 1,,,,Ref: 2,,Ref: 1,,,,,,
Urodovskikh,Evan,7/3/2019,U16MF,Ref: 1,,,,,,,,,,,,
Urodovskikh,Evan,7/3/2019,V50MF,Ref: 1,,,,,,Ref: 1,Ref: 2,Ref: 1,Ref: 1  Assist: 1,Assist: 1,,
Urodovskikh,Evan,7/4/2019,DV2MF,Ref: 1,,,,,,,,,,,,
Urodovskikh,Evan,7/4/2019,Y14WF,Ref: 1,,,Ref: 4,Ref: 2,,Ref: 1,Ref: 1,,,,,
Vaksman,Boris,4/12/2019,V70WE,Ref: 1,,,,,,,,,Ref: 1,,,Video: 1
Vaksman,Boris,4/13/2019,V50ME,Ref: 1,,,,,,Ref: 2,Ref: 2,,Video: 1,Ref: 1,,
Vaksman,Boris,4/13/2019,V60ME,Ref: 1,,,,,,Ref: 1,Ref: 1,Ref: 1,Video: 1,,,
Vaksman,Boris,4/14/2019,DV1WE,Ref: 1,,,,,,Ref: 2,,Assist: 1,Ref: 1,,,
Vaksman,Boris,4/14/2019,STMME,,,,,,,,,Ref: 1,Ref: 1,Ref: 1,,
Vaksman,Boris,4/15/2019,DV1ME,Ref: 1,,,,Ref: 1,,Ref: 1,,Video: 1,,,,
Vaksman,Boris,4/15/2019,DV2WE,,,,,Ref: 1,,,,,,,,
Vaksman,Boris,6/29/2019,U19MF,Ref: 1,,,Ref: 3,Ref: 1,,Ref: 1,,Assist: 1,,,,
Valiyev,Fikrat,10/14/2018,DV1MS,Ref: 1,,,,Ref: 2,,Ref: 1,,Video: 2,Assist: 1,,,
Valiyev,Fikrat,11/9/2018,U20MS,Ref: 1,,,Ref: 4,Ref: 3,,Ref: 2,,,,,,
Valiyev,Fikrat,11/9/2018,U20WE,Ref: 1,,,,,,,,,,,,
Valiyev,Fikrat,11/9/2018,Y14MF,Ref: 1,,,,Ref: 3,,Ref: 2,,,,,,
Valiyev,Fikrat,11/11/2018,U17WF,Ref: 2,,,Ref: 1,,,,,,,,,
Valiyev,Fikrat,11/11/2018,Y14WS,Ref: 1,,,,Ref: 2,,Ref: 1,Ref: 1,,Video: 1,,,Video: 1
Valiyev,Fikrat,11/12/2018,U20WS,Ref: 2,,,Ref: 2,Ref: 4,,Ref: 4,Ref: 2,Ref: 1  Video: 1,Video: 1,Video: 1,,
Valiyev,Fikrat,12/15/2018,V70MF,Ref: 1,,,,,,,,Ref: 3,Ref: 1  Video: 1,Video: 1,,Assist: 1
Valiyev,Fikrat,12/15/2018,VETWF,,,,,,,,Ref: 2,Ref: 1,Ref: 1,Video: 1,,
Valiyev,Fikrat,2/15/2019,U17MS,Ref: 2,,,Ref: 3,Ref: 4,,Ref: 2,Ref: 1,,,,,
Valiyev,Fikrat,2/15/2019,U20ME,Ref: 1,,,Ref: 1,Ref: 1,,,,,,,,
Valiyev,Fikrat,2/16/2019,U20MF,Ref: 1,,,Ref: 3,Ref: 1,,,,,,,,
Valiyev,Fikrat,2/16/2019,U20WS,Ref: 2,,,Ref: 1,Ref: 2,,Ref: 1,,,,,,
Valiyev,Fikrat,2/17/2019,U20MS,Ref: 3,,,Ref: 5,Ref: 4,,Ref: 2,Ref: 1,,,,,
Valiyev,Fikrat,2/17/2019,JTMWS,,,,,,,,Ref: 1,Ref: 1,,,,
Valiyev,Fikrat,2/18/2019,U17WS,Ref: 3,,,Ref: 2,Ref: 4,,Ref: 4,Ref: 2,Video: 2,Video: 1,,,
Valiyev,Fikrat,3/1/2019,Y12MS,Ref: 1,,,,Ref: 3,,Ref: 3,Ref: 1,Ref: 1,,,,
Valiyev,Fikrat,3/1/2019,Y12WS,Ref: 1,,,,,,Ref: 4,,Ref: 1,,,,
Valiyev,Fikrat,3/2/2019,DV3WS,Ref: 1,,,,Ref: 1,,Ref: 4,,Ref: 1,Video: 1,,,
Valiyev,Fikrat,3/2/2019,Y12WE,Ref: 1,,,,,,,,,,,,
Valiyev,Fikrat,3/2/2019,14TMMS,,,,,,,,Ref: 1,,Ref: 1,,,
Valiyev,Fikrat,3/3/2019,DV3MS,Ref: 2,,,,Ref: 4,,Ref: 2,Ref: 1,Ref: 1,Assist: 1,,,
Valiyev,Fikrat,3/3/2019,Y14WS,Ref: 2,,,Ref: 2,Ref: 5,,,Ref: 2,Ref: 1,,,,
Valiyev,Fikrat,3/4/2019,DV3MF,,,,,Ref: 1,,Ref: 2,,,,,,
Valiyev,Fikrat,3/4/2019,Y10WS,,,,,,,,,,,Video: 1,,
Valiyev,Fikrat,3/4/2019,Y14MS,Ref: 2,,,Ref: 3,Ref: 4,,Ref: 3,Ref: 1,,,,,
Valiyev,Fikrat,6/28/2019,U19MS,Ref: 2,,,,Ref: 2,,Ref: 1,Ref: 1,,Video: 1,,,
Valiyev,Fikrat,6/29/2019,D1AMS,Ref: 1,,,,Ref: 1,,Ref: 1,Ref: 1,,,,,
Valiyev,Fikrat,6/29/2019,U19WS,Ref: 1,,,Ref: 1,Ref: 3,,Ref: 2,Ref: 1,Video: 1,Video: 1,,,
Valiyev,Fikrat,7/1/2019,U16MS,Ref: 2,,,Ref: 3,Ref: 3,,Ref: 3,Ref: 1,Video: 1,Video: 1,,,
Valiyev,Fikrat,7/1/2019,DV1WS,Ref: 1,,,,Ref: 1,,Ref: 2,Ref: 1,Video: 1,Video: 1,,,
Valiyev,Fikrat,7/2/2019,D1AWS,Ref: 1,,,,,,Ref: 2,Ref: 1,Ref: 1,Video: 1,,,
Valiyev,Fikrat,7/2/2019,Y14MS,Ref: 1,,,Ref: 2,Ref: 3,,,,,,,,
Valiyev,Fikrat,7/4/2019,DV3MS,Ref: 2,,,,Ref: 3,,Ref: 1,,,,,,
Valiyev,Fikrat,7/4/2019,DV3WE,,,,Ref: 1,Ref: 1,,Ref: 1,,,,,,
Valiyev,Fikrat,7/4/2019,DV2WS,,,,,Ref: 4,,Ref: 2,Ref: 1,,,,,
Valiyev,Fikrat,7/5/2019,Y14WS,Ref: 1,,,Ref: 2,Ref: 2  Video: 1,,,,,Video: 1,,,
Valiyev,Fikrat,7/6/2019,DV3WS,Ref: 1,,,,,,,,,,,,
Valiyev,Fikrat,7/6/2019,Y12MS,Ref: 2,,,Ref: 2,Ref: 3,,Ref: 1,Ref: 1,,,,,
Valiyev,Fikrat,7/7/2019,Y10MS,Ref: 1,,,,Ref: 1,,Ref: 1,Ref: 1,,Video: 1,,,
Valiyev,Fikrat,7/7/2019,Y12WS,Ref: 1,,,,Ref: 4,,Ref: 1,Ref: 1,Ref: 1,,,,
Valiyev,Fikrat,10/13/2018,DV1WS,Ref: 2,,,,Ref: 3,,Ref: 3,,Ref: 1,,,,
Valiyev,Fikrat,10/15/2018,DV2MS,Ref: 1,,,,Ref: 1,,Ref: 2,,Ref: 1,,,,
Valiyev,Fikrat,10/15/2018,U17ME,,,,,Ref: 3,,Ref: 2,Ref: 1,Assist: 1,Video: 1,,,
Valiyev,Fikrat,10/15/2018,U17WS,Ref: 1,,,,Ref: 2,,Ref: 3,,Ref: 1,,,,
Valiyev,Fikrat,11/10/2018,U17WS,Ref: 1,,,,Ref: 4,,Ref: 1,Ref: 1,Video: 1,,,,
Valiyev,Fikrat,11/10/2018,U20MF,Ref: 1,,,Ref: 2,Ref: 1,,Ref: 1,,,,,,
Valiyev,Fikrat,12/16/2018,DV1MS,Ref: 1,,,,Ref: 2,,Ref: 1,,Video: 1,Video: 1,Video: 1,,
Valiyev,Fikrat,12/17/2018,DV1WS,Ref: 1,,,,,,Ref: 1,Ref: 1,Ref: 1,Video: 1,,,
Valiyev,Fikrat,12/17/2018,DV2MS,Ref: 1,,,,,,Ref: 2,Ref: 1,Ref: 2,Ref: 1,,,
Valiyev,Fikrat,12/14/2018,DV2WS,Ref: 1,,,,,,,Ref: 2,,Ref: 1,Video: 1,,
Valiyev,Fikrat,12/14/2018,V50MS,,,,,,,,Ref: 3,Ref: 2,Video: 2,Ref: 1,,Video: 1
Valiyev,Fikrat,12/16/2018,V60WS,Ref: 1,,,,,,,Ref: 1,Ref: 2,Ref: 1  Video: 1,Assist: 1,,Video: 1
Valiyev,Fikrat,1/4/2019,U20MF,Ref: 1,,,Ref: 1,Ref: 3,,,,,,,,
Valiyev,Fikrat,1/4/2019,U20WS,Ref: 1,,,,Ref: 3,,Ref: 1,Ref: 1,Video: 1,,,,
Valiyev,Fikrat,1/5/2019,DV1MF,Ref: 1,,,Ref: 3,Ref: 2,,Ref: 1,,,,,,
Valiyev,Fikrat,1/5/2019,DV1WS,Ref: 2,,,Ref: 1,Ref: 3,,Ref: 1,,,,,,
Valiyev,Fikrat,1/6/2019,DV1MS,Ref: 2,,,Ref: 1,Ref: 2,,Ref: 1,Ref: 1,,,,,
Valiyev,Fikrat,1/6/2019,STMWS,,,,,,,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,
Valiyev,Fikrat,1/7/2019,U20MS,Ref: 1,,,Ref: 2,Ref: 2,,Ref: 1,Ref: 1,,,,,
Van Der Wege,Gary,10/12/2018,DV2ME,Ref: 1,,,,Ref: 1,,Ref: 1,Ref: 1,,,,,
Van Der Wege,Gary,10/13/2018,DV1ME,Ref: 1,,,Ref: 1,Ref: 3,,,,,,,,
Van Der Wege,Gary,10/14/2018,D1AME,Ref: 1,,,,Ref: 3,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,Video: 1,,
Van Der Wege,Gary,10/14/2018,DV2WE,Ref: 1,,,,Ref: 4,,,Ref: 1,Ref: 1,,,,
Van Der Wege,Gary,3/1/2019,14TMMF,,,,,,,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,
Van Der Wege,Gary,3/2/2019,Y12MF,Ref: 1,,,Video: 1,,,,,,Assist: 1,Ref: 1,,
Van Der Wege,Gary,3/2/2019,Y14ME,Ref: 1,,,,,,,,,,,,
Van Der Wege,Gary,3/3/2019,DV3WF,Ref: 1,,,,Ref: 1,,Ref: 3,Ref: 1,,,Video: 1,,Assist: 1
Van Der Wege,Gary,3/3/2019,Y14MF,Ref: 1,,,Ref: 4,Ref: 1,,Ref: 1,,,Video: 1,Ref: 1,,
Van Der Wege,Gary,3/4/2019,DV3WE,Ref: 1,,,,Ref: 1,,Ref: 1,,,,,,
Van Der Wege,Gary,3/4/2019,Y12WF,Ref: 1,,,,Ref: 2,,Ref: 2,Ref: 2,,,,,
Van Der Wege,Gary,4/12/2019,V70WE,Ref: 1,,,,,,,,,Ref: 1,,,Assist: 1
Van Der Wege,Gary,4/13/2019,V40ME,Ref: 1,,,,,,,,Ref: 3,,Video: 1,,
Van Der Wege,Gary,4/13/2019,VETWE,Ref: 1,,,,,,Ref: 3,Ref: 1,Ref: 1,,,,
Van Der Wege,Gary,4/14/2019,DV1WE,Ref: 1,,,,,,Ref: 2,Ref: 2,Ref: 1,Assist: 1,,,
Van Der Wege,Gary,4/14/2019,VETME,Ref: 1,,,,Ref: 2,,Ref: 3,Ref: 1,Ref: 1,,,,
Van Der Wege,Gary,4/15/2019,DV1ME,Ref: 1,,,,Ref: 1,,Ref: 2,Ref: 1,,,,,
Van Der Wege,Gary,4/15/2019,DV2WE,Ref: 1,,,,Ref: 1,,Ref: 3,,Ref: 2,,,,
Van Der Wege,Gary,7/3/2019,DV2ME,Ref: 2,,,Ref: 2,,,Ref: 2,Ref: 1,,,,,Ref: 1
Van Der Wege,Gary,7/3/2019,Y14WE,,,,,Ref: 1,,Ref: 1,,,,,,
Van Der Wege,Gary,7/4/2019,DV3WE,Ref: 1,,,,Ref: 1,,,,,,,,
Van Der Wege,Gary,7/4/2019,Y14ME,Ref: 1,,,Ref: 2,Ref: 1,,Ref: 2,,,,,,
Van Der Wege,Gary,7/5/2019,DV3ME,,,,,Ref: 1,,,Ref: 1,,,,,
Van Der Wege,Gary,7/5/2019,DV3WF,Ref: 1,,,,Ref: 1,,,,,,,,
Van Der Wege,Gary,7/5/2019,Y14MF,Ref: 1,,Ref: 2,Ref: 3,,,Ref: 1,,,,,,
Van Der Wege,Gary,7/6/2019,DV3MF,Ref: 1,,,Ref: 1,Ref: 2,,Ref: 1,,,,,,
Van Der Wege,Gary,7/6/2019,Y12WF,Ref: 1,,,Ref: 1,Ref: 2,,Ref: 2,,,,,,
Van Der Wege,Gary,7/7/2019,Y10WF,Ref: 1,,,,Ref: 2,,,,,,,,
Van Der Wege,Gary,7/7/2019,Y12MF,Ref: 1,,,Ref: 3,Ref: 2,,Ref: 1,,,,,,
Van Der Wege,Gary,10/12/2018,DV1WE,Ref: 1,,,,,,,,,,,,
Van Der Wege,Gary,10/13/2018,D1AWE,,,,,,,,,Ref: 2,,,,
Van Der Wege,Gary,10/15/2018,U17WE,Ref: 1,,,,Ref: 3,,Ref: 2,Ref: 1,Assist: 1,,,,
Van Der Wege,Gary,12/14/2018,DV1ME,Ref: 1,Ref: 1,,,Ref: 4,Ref: 1,Ref: 1,Ref: 2,,,,,
Van Der Wege,Gary,12/15/2018,V40WE,Ref: 1,,,,,,,Ref: 1,Ref: 1,,Video: 1,,
Van Der Wege,Gary,2/15/2019,U20ME,Ref: 1,,,Ref: 3,Ref: 1,,,,Video: 1,Ref: 1,,,
Van Der Wege,Gary,2/16/2019,U20MF,Ref: 1,,,Ref: 3,Ref: 1,,Ref: 1,Ref: 1,,,,,
Van Der Wege,Gary,2/16/2019,U20WE,Ref: 1,,,,,,,,,,,,
Van Der Wege,Gary,2/17/2019,U17ME,Ref: 1,,,Ref: 2,Ref: 2,,,,,,,,
Van Der Wege,Gary,2/17/2019,U20WF,Ref: 2,,,Ref: 2,Ref: 2,,,Ref: 1,,,,,
Van Der Wege,Gary,2/18/2019,U17WE,Ref: 2,,,Ref: 3,Ref: 2,,,,,,,,
Van Der Wege,Gary,12/17/2018,DV1WE,,Ref: 1,,,,Ref: 2,Ref: 2,Ref: 1,Ref: 1,,Assist: 1,,
Van Der Wege,Gary,12/17/2018,DV2ME,,,,,,,Ref: 1,Ref: 1,,,,,
Van Der Wege,Gary,12/16/2018,V60ME,Ref: 1,,,,,,Ref: 3,Ref: 2,,Assist: 1,Video: 1,,
Van Der Wege,Gary,12/16/2018,VETWE,Ref: 1,,,,,,Ref: 2,Ref: 1,,,,,
Vasic,Milos,11/9/2018,Y14MF,Ref: 1,,,,Ref: 2,,,,,,,,
Vasic,Milos,6/30/2019,DV1MS,Ref: 1,,,,Ref: 1,,,,,,,,
Vasic,Milos,6/30/2019,U19ME,Ref: 1,,,Ref: 3,Ref: 1,,,,,,,,
Vasic,Milos,6/30/2019,V40MS,Ref: 1,,,,,,,,,Ref: 1  Video: 1,Ref: 1,,Video: 1
Vasic,Milos,11/10/2018,U17WS,Ref: 1,,,Ref: 1,Ref: 3,,Ref: 2,Ref: 1,Assist: 1,Ref: 1,,,
Vasic,Milos,11/10/2018,U20WF,Ref: 1,,,,,,,,,,,,
Vasic,Milos,1/4/2019,U20MF,Ref: 1,,,Ref: 2,,,,,,,,,
Vasic,Milos,1/4/2019,U20WS,Ref: 2,,,,Ref: 2,,Ref: 1,Ref: 1,Video: 1,,,,
Vasic,Milos,1/5/2019,DV1MF,Ref: 1,,,Ref: 3,Ref: 1,,Ref: 1,,,,,,
Vasic,Milos,1/5/2019,DV1WS,Ref: 1,,,,,,,,Ref: 1,,,,
Vasic,Milos,1/6/2019,DV1MS,Ref: 2,,,Ref: 2,Ref: 2,,Ref: 1,Ref: 1,,,,,
Vasic,Milos,1/6/2019,STMWS,,,,,,,,,Ref: 1,Ref: 1,Ref: 1,,
Vasic,Milos,1/7/2019,U20MS,Ref: 1,,,Ref: 1,Ref: 1,,Ref: 2,,,,,,
Vaughan,James,2/15/2019,U20ME,Ref: 1,,,Ref: 1,Ref: 1,,Ref: 1,,Ref: 1,,,,
Vaughan,James,2/16/2019,U20WE,Ref: 1,,,Ref: 2,Ref: 1,,,Ref: 1,,,,,
Vaughan,James,2/17/2019,U17ME,Ref: 1,,,Ref: 3,Ref: 1,,Ref: 1,,,,,,
